Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
FLP,,,1470,570,1470,9820,100,500,1874,681.2899780273438,399,739,1531,50,552,937,800,234,800,530,500,300,500,679,24,670,9349,860,480,4030,850,54,850,104,120,600,120,847,250,846,1045,30,506,670
FLX,,,289,1326,289,111837,10,241,38690,96.5999984741211,1865,254,88628,8388,60,8388,299.260009765625,100,350,2100,,,0,235,1364,252,159496,18248,235,49993,300,1200,300,2526,380,100,380,244,42,244,22166,100,237,1420
FOD,,,985.0999755859375,1,1000,124,7297,400,7306,625,13,625,628,26,550,1026,290,,,0,,,0,679,92,679,1471,50,341,5602,420,,,0,372,400,372,350,50,454,1460,8850,350,42247
FSE,,,996000,1,996000,20,1,800000,1,988000,1,989000,14,2,850000,6,425346.375,,,0,,,0,942000,4,950000,7,,,0,425346.375,,,0,,,0,959000,1,959000,4,1,750000,2
FUN,,,160000,17,249000,21,,,0,140000,30,200000,33,,,0,59586.98046875,,,0,,,0,165000,212,165000,214,,,0,59586.98046875,,,0,,,0,150000,,,0,,,0
GAL,57,,350,70,350,885,1926,100,2636,190,1179,190,13677,160,172,23788,150,1161,150,8728,,,0,275,2259,275,42290,2983,180,10523,215,1100,215,1110,,,0,348,4879,348,26864,320,250,67726
GC,,,475.6099853515625,10,470,25087,547,410,9059,471.5799865722656,371,472,4269,2000,415,2896,153.66000366210938,,,0,,,0,420,140,440,15725,1302,420,12452,350,,,0,30,350,30,400,2428,500,2924,360,400,2450
GCH,,,14400,2,14500,2,,,0,20000,48,14000,50,,,0,20162.330078125,,,0,,,0,25000,5,40000,7,,,0,20162.330078125,1,20200,1,,,0,10000,,,0,,,0
GEN,,,240000,1,245000,17,1,164000,1,200000,7,200000,13,,,0,251289.75,,,0,,,0,240000,1,240000,5,1,163000,1,251289.75,,,0,,,0,210000,1,200000,4,5,160000,5
GIN,,,1930,535,1930,7558,80,1820,3512,1960,137,1960,5802,100,1650,3208,3000,12,3000,630,,,0,1950,43,1950,16881,645,1720,3366,1300,500,3200,530,400,1300,400,1850,16,1850,14779,60,1660,2025
GL,,,480,1000,447,56983,1140,376,142452,416.4100036621094,3731,420,63796,500,333,106610,700,3327,400,3869,,,0,419,23,350,69740,200,323,171566,390,215,390,2214,23,300,23,377,100,370,31023,2800,350,116492
GNZ,,,8000,,,0,,,0,32000,1,25000,11,,,0,43211.30078125,,,0,,,0,150,,,0,,,0,43211.30078125,,,0,,,0,43211.30078125,10,60000,10,,,0
GRA,,,5000,894,5000,895,2,4500,1208,4993.85986328125,951,5000,951,2,3500,772,4200,,,0,,,0,3620,584,4350,6584,27,3620,2000,3290,,,0,,,0,9335.080078125,307,6500,1056,251,4000,3400
GRN,86,,500,8639,500,86641,18,411,46687,450,400,500,6200,2000,425,24786,450,478,499,759,,,0,640,1065,640,13442,22,452,53339,395,,,0,325,350,544,461,194,539,27544,3382,461,53711
GV,,,3152.1298828125,4,2990,698,1000,2500,6158,2790,94,2790,3005,172,2500,322,1032.550048828125,,,0,,,0,2500,1,2500,4960,587,2100,1687,2440,7,2440,7,,,0,3995.840087890625,6,4890,95,492,2000,492
GWS,,,11000000,1,12400000,7,1,10100000,1,11000000,1,13000000,1,1,11000000,1,5335434,,,0,,,0,13000000,1,13000000,9,,,0,5335434,,,0,,,0,13000000,1,13000000,1,2,11000000,2
H,50,,136,971,136,234197,134,128,167176,136,9724,137,136916,151,136,138184,110,,,0,676,110,5676,143,762,143,77311,100,139,98594,165,,,0,500,140,18897,112,2793,112,243178,200,110,279505
H2O,10,,63.79999923706055,6718,63.79999923706055,3157627,51358,61.70000076293945,544274,55.150001525878906,1535,61.900001525878906,262459,300,55.20000076293945,212041,61.349998474121094,100000,64.9000015258789,128807,400,52.29999923706055,140338,65,6856,65,447561,5301,61,463930,47,10000,60,30000,20000,41,27309,65.30000305175781,18146,65.30000305175781,757984,35169,63.20000076293945,89994
HAB,,,142720.84375,2,140000,2,10,120000,10,120834.9921875,7,135000,7,30,105000,48,53399.55078125,,,0,,,0,126521.5703125,1,125000,1,10,100000,10,53399.55078125,,,0,,,0,125000,,,0,20,100000,20
HAL,75,,400,145,400,50534,50,302,36030,410,1340,410,77013,2000,300,8071,353.44000244140625,2950,400,3200,500,280,1963,370,369,370,91919,300,291,31235,350,675,350,675,100,250,100,395,315,394,68447,3000,321,25839
HAM,,,7000000,,,0,,,0,6900000,1,5750000,1,,,0,2823502.5,,,0,,,0,5750000,1,5750000,2,,,0,2823502.5,,,0,,,0,2823502.5,,,0,,,0
HCB,,,4180000,2,4080000,9,,,0,4380000,2,4360000,8,2,3800000,3,1709085.375,,,0,,,0,4000000,1,3950000,5,,,0,1709085.375,,,0,,,0,5000000,1,4370000,1,,,0
HCC,,,780.2999877929688,850,800,15120,1000,720,9262,762,1268,762,17469,1500,700,2500,640,,,0,,,0,861.0499877929688,751,899,3401,2000,700,9740,620,200,670,400,,,0,743,484,743,10577,970,650,1470
HCP,88,,467,628,468,91463,550,411,18901,332.75,1738,450,23878,100,330,13113,350,72,499,72,,,0,401,5461,540,31911,332,401,38106,325,,,0,514,300,514,407,1000,488,21434,88,407,98824
HD,,,4380,125,4380,1196,10,3850,293,4500,300,4450,660,30,3900,1040,1599.6199951171875,50,4000,50,,,0,3880,57,3880,3491,114,3400,1564,1599.6199951171875,,,0,,,0,4500,6,4400,8,50,3800,476
HE,75,,220,4600,220,99418,15,190,123506,289,3908,289,13669,20,228,10915,350,213,350,213,,,0,200,27,200,93340,500,135,33540,160,580,250,580,200,90,200,240,6596,240,23629,26,230,13079
HE3,,,500,116,500,30871,3000,365,5771,450,2434,450,3701,979,440,7375,0.3199999928474426,,,0,,,0,499,334,499,4411,1400,285,17466,500,20,942,20,44,500,454,480,525,480,6125,2248,345,2748
HER,,,4440,94,4400,14690,581,4250,11851,4240,82,4240,1473,5,3760,4239,2000,,,0,720,3800,1220,4720,18,4720,10225,52,4110,7182,2400,,,0,200,3000,400,4050,74,4050,6657,1009,3800,17914
HEX,,,2000,13403,2000,20628,1,80,1,200,70,500,7169,,,0,41.13999938964844,,,0,,,0,2000,3306,2000,3306,,,0,41.13999938964844,,,0,,,0,2000,1671,2000,1671,,,0
HHP,,,8000,1,88900,1,,,0,10000,5,8900,5,,,0,3360.39990234375,,,0,,,0,5000,58,5000,61,,,0,3360.39990234375,,,0,,,0,10000,,,0,,,0
HMS,,,2050,180,2050,32886,7,2040,6768,1890,587,1890,15794,34,1800,1012,3400,94,3400,113,,,0,1880,5,1880,9127,1392,1810,4779,2300,186,2300,723,,,0,1900,720,1900,7968,70,1670,4973
HNZ,,,75000,,,0,,,0,90000,29,90000,29,,,0,99221.109375,,,0,,,0,99221.109375,,,0,,,0,99120.1015625,,,0,,,0,99221.109375,,,0,,,0
HOG,,,7210,105,9990,109,92,7210,401,9994.0400390625,13,10400,176,1,7000,1,3905.030029296875,,,0,,,0,18000,10,16000,30,,,0,500,19,7500,19,,,0,9700,5,15000,5,,,0
HOP,,,3490,24,3490,2357,6,3210,6455,3890,50,3870,1614,4,2910,2477,2400,,,0,,,0,3022,219,4100,2393,287,3010,7079,2620,,,0,,,0,3840,981,3840,2327,10,3200,210
HPC,,,39900,15,38000,425,100,35000,400,35000,,,0,96,35000,116,13101.5,,,0,,,0,38900,20,38900,240,100,35000,158,28000,,,0,,,0,40000,10,40000,20,10,36000,10
HPR,,,1300000,1,2000000,1,,,0,1440000,3,1350000,4,,,0,1750000,,,0,,,0,1700000,1,1490000,4,1,1250000,1,743176.25,,,0,,,0,1490000,1,1490000,2,,,0
HSE,,,16200,258,16200,3203,1,15500,900,16000,126,16100,1531,23,12000,63,17500,67,17500,113,,,0,16000,482,16000,1252,250,13200,1049,16000,40,15000,42,30,5000,30,15900,108,15900,779,1,13900,796
HSS,,,3420,829,3420,2527,14,2690,2200,3090,870,3090,1419,4,2910,1635,2500,,,0,2000,2000,2000,3240,827,3240,3833,29,2710,3909,2500,210,2500,230,,,0,3353,292,3360,410,30,2900,1079
HTE,,,4490000,1,3990000,4,1,2000000,2,4350000,2,4330000,3,,,0,1699123.75,,,0,,,0,4300000,1,3990000,6,,,0,1699123.75,,,0,,,0,5000000,1,5000000,1,,,0
HYR,,,4040000,1,4030000,4,,,0,3440000,3,3420000,4,,,0,1418066.875,,,0,,,0,5000000,1,3980000,5,,,0,1418066.875,,,0,,,0,2840000,1,2840000,2,,,0
I,,,752.0800170898438,697,2100,1500,200,750,700,1300,5,1770,720,1673,1300,7170,1500,100,1000,100,,,0,1500,166,2230,2027,476,1500,5522,1110,,,0,30,1000,30,2340,173,2340,417,500,702,600
IDC,11000,,11000,59,11100,845,100,11000,100,11000,2096,11100,2205,100,11000,100,10324.98046875,,,0,,,0,11010.23046875,73,11100,2938,100,11000,100,10324.98046875,10,15400,10,,,0,11000,84,11100,107,100,11000,100
IMM,,,100000,11,125000,20,,,0,135000,3,135000,35,6,110000,16,68316.59375,,,0,,,0,137500,,,0,8,90000,13,68316.59375,,,0,,,0,100000,,,0,7,100000,7
IND,,,5552.93994140625,180,5490,2420,5,3910,1073,4500,44,4490,770,3,3800,103,1977.510009765625,,,0,,,0,4770,58,4770,5310,472,4000,2066,5000,24,7000,24,,,0,3733.9599609375,31,4970,569,20,4000,21
INS,,,194,1537,194,720334,2379,177,274795,198,260,198,342179,2173,155,281255,200,3780,200,13780,,,0,180,143,180,459521,4900,173,322051,192.72000122070312,14832,200,18567,1000,100,1000,198,446,198,288669,500,170,271713
JUI,,,2,98,25000,100,284,2,384,40000,29,100000,309,500,1,500,1102.27001953125,280,100000,280,,,0,1,1,99000,1,1,1,2,1102.27001953125,,,0,,,0,30000,118,30000,121,,,0
KOM,,,1160,5,1160,29035,128,973,8807,977,3786,978,24138,3,960,5625,1500,190,1500,951,412,1300,1912,1080,1329,1080,47929,39,1060,44060,1300,,,0,1000,1200,4050,999,269,999,23974,5555,961,26249
KR,,,100,8498,131,40322,1000,120,4699,50,565,118,50046,,,0,133.3300018310547,13725,110,14045,,,0,138.5399932861328,450,137,65273,,,0,133.3300018310547,,,0,,,0,151,1000,99,29639,,,0
KRE,,,15000,502,15000,640,,,0,15000,150,13900,1434,2,10000,2,15423.41015625,,,0,,,0,13800,27,12500,1642,,,0,15423.41015625,50,12000,50,,,0,15000,22,15000,22,,,0
KV,,,32800,284,32800,1284,96,31000,731,32401.640625,98,33000,298,9,26100,683,30000,,,0,,,0,31400,9,31400,1498,156,27800,1590,34000,11,34000,11,,,0,30500,9,30500,374,55,28600,679
LBH,,,6090,34,6090,5792,24,6000,3076,6200,103,6190,3587,6,4520,867,6000,46,6000,46,,,0,5890,8,5830,5025,20,4500,1610,6000,450,6000,2694,82,4000,82,6800,116,6800,770,82,5300,1158
LC,,,7930,17,7930,160,10,7510,770,7720,72,7720,1090,100,7000,595,3180.050048828125,24,9000,64,,,0,8000,893,8000,2297,100,7500,1286,3180.050048828125,10,5000,165,,,0,8000,418,8000,649,100,6000,130
LCB,,,818000,1,818000,25,1,640000,6,856000,1,856000,10,,,0,352370.59375,,,0,,,0,565228.6875,1,740000,27,1,317000,3,352370.59375,,,0,,,0,823639.0625,1,825000,13,1,501000,1
LCR,,,4000,15,4000,57,100,1800,100,6000,1,6000,1,10,3300,110,2948.659912109375,53,7370,53,,,0,5800,,,0,35,2120,93,2948.659912109375,,,0,,,0,7000,35,6500,167,,,0
LD,,,11824.98046875,165,12200,1793,70,11700,519,12000,1,11000,14,98,10000,140,5116.1298828125,,,0,,,0,13500,72,13400,167,62,11000,115,5116.1298828125,,,0,,,0,12000,,,0,100,11000,210
LDE,,,13200,12,16300,1188,131,13200,3793,12500,289,20600,1028,200,12100,976,18000,238,18000,238,,,0,15752.6904296875,6,15500,1020,16,12800,4318,15000,36,15000,36,10,6500,10,14857.16015625,588,14900,1237,92,13100,1531
LDI,,,735,304,735,2886,250,125,850,495,45,495,1846,910,460,937,282.8699951171875,,,0,,,0,499,11931,499,26789,,,0,375,20,740,20,,,0,521,115,521,2077,500,250,500
LES,,,900,42,900,4796,411,500,411,351,10,1100,414,50,350,150,228.57000732421875,100,1100,300,,,0,750,183,866,10715,194,750,3194,228.57000732421875,,,0,,,0,1300,34,1490,253,60,601,60
LFE,,,339000,90,275000,131,2,220000,12,299000,12,299000,19,1,200000,11,75323.0703125,,,0,,,0,240000,1,260000,53,5,200000,15,75323.0703125,,,0,,,0,250000,4,250000,29,1,220000,6
LFL,,,495000,19,495000,38,,,0,488000,1,489000,7,5,300000,16,156612.59375,,,0,,,0,369000,1,360000,13,2,260000,3,156612.59375,,,0,,,0,518000,1,517000,2,1,250000,1
LFP,,,8700,,,0,63,8700,63,5164.52978515625,113,8000,226,,,0,7378.10986328125,,,0,,,0,10000,100,15000,150,9,7500,9,7378.10986328125,,,0,,,0,14500,42,14500,93,,,0
LHP,,,4100,12,4100,4800,100,3100,2657,4790,710,4790,2600,986,3900,1218,5500,90,5500,90,,,0,4628.85009765625,8,4600,8797,97,3530,2917,5000,30,4200,90,,,0,3900,557,3900,3996,68,3400,1229
LI,,,1790,262,1790,17205,5000,1700,21102,1800,4901,1800,20518,514,1650,1424,1200,152,2100,152,,,0,1600,344,1900,11546,300,1600,5211,2190,,,0,50,1000,50,1660.239990234375,456,1920,3058,50,1540,5784
LIO,,,365,1388,365,85503,10,311,15038,222,454,367,18336,1792,222,4392,200,42,200,1568,,,0,398.29998779296875,8614,399,32654,468,320,19538,250,721,330,721,69,100,69,398,493,464,12095,844,400,6585
LIS,450000,,450000,1,520000,6,100,450000,100,540551.75,1,544000,22,4,451000,104,256217.671875,,,0,,,0,600000,1,525000,9,2,453000,181,256217.671875,,,0,,,0,600000,,,0,2,452000,104
LIT,,,24400,452,30000,453,188,24400,189,19000,,,0,,,0,13530.98046875,,,0,,,0,24000,18,29500,21,,,0,13530.98046875,,,0,,,0,18800,,,0,,,0
LOG,68000,,68000,37,68100,628,100,68000,100,68900,93,68900,168,100,68000,107,65000,,,0,,,0,74000,16,74000,1057,1,71000,101,69700,,,0,,,0,75000,35,75000,35,100,68000,120
LSE,,,14000,10,14000,979,22,12100,1223,14400,198,14400,621,196,12200,818,15000,96,15000,96,,,0,13400,10,12500,2918,20,10800,2684,15000,8,15000,20,50,7900,100,14189.669921875,81,14500,698,196,11700,1163
LSL,,,480000,1,450000,16,,,0,486000,1,486000,6,,,0,223532.015625,,,0,,,0,490000,2,420000,3,,,0,223532.015625,,,0,,,0,494000,2,465000,8,,,0
LST,34,,184,358,182,239447,10,169,47882,194,437,194,77988,94,177,104119,180,308,139,308,,,0,183,100,187,51738,185,183,40970,150,315,150,15679,1000,115,2334,169,38,169,78931,200,147,67176
LTA,,,5380,300,5300,4261,8,4900,2457,5140,33,5140,6019,4,4110,167,5700,236,5700,420,280,4000,280,4820,7,4770,4489,100,4600,2471,4500,16,4500,289,67,3400,67,4859,202,4880,1581,196,4110,1213
LU,,,149535.703125,9,150000,9,,,0,100000,6,130000,16,24,100000,24,62139.3515625,,,0,,,0,90100,4,140000,4,1,90100,40,62139.3515625,,,0,,,0,120000,3,120000,3,,,0
MAG,87,,87,47,499,6982,100,87,100,87,379,500,652,100,87,100,117.55000305175781,14,300,14,,,0,309,156,309,5983,281,170,2881,117.55000305175781,10,350,10,,,0,233,34,233,95,324,90,424
MAI,86,,500,6208,500,16209,1187,401,13961,435,555,479,10008,1952,435,23811,400,144,499,464,,,0,497,1141,497,22659,1450,450,49451,310,,,0,,,0,500,7495,500,12636,200,402,18679
MB,,,9704.509765625,891,9440,2726,200,8760,1608,9200,15,9200,335,200,9010,1531,8000,,,0,,,0,9400,141,9400,3170,18,8600,587,8400,,,0,,,0,9142.830078125,231,10200,316,200,8210,902
MCB,,,510000,1,520000,1,,,0,510000,1,520000,1,1,350000,1,174463.09375,,,0,,,0,355588.78125,3,478000,7,,,0,174463.09375,,,0,,,0,517000,1,497000,3,,,0
MCG,12,39,38.95000076293945,100,39,86758,7503,36.70000076293945,119842,35.099998474121094,400,38,535219,156,35.20000076293945,182798,39,2760,39,2760,5000,35,7500,37.599998474121094,130,37.599998474121094,106095,150,36.5,449616,22,100000,24,246417,,,0,39,100,39,40509,200000,31.5,247263
MEA,,,5780,50,5490,11878,100,4900,4409,6000,60,5990,2229,97,5200,1395,3800,20,7000,20,,,0,7650,440,7650,1985,250,5500,14592,5000,20,3900,36,,,0,5690,62,5600,2713,555,5010,6811
MED,,,1530,650,1530,40167,213,1350,7450,1390,257,1390,20427,1693,1380,4143,1700,2166,1700,2617,189,1300,189,1430,378,1430,36320,1881,1360,8675,2600,2,2600,52,100,1110,121,1440,208,1440,13994,2170,1350,8740
MFE,,,154000,4,154000,134,,,0,122500,9,125000,110,12,110000,12,43967.33984375,,,0,,,0,99000,5,158000,115,3,60000,3,43967.33984375,,,0,,,0,160000,37,160000,49,2,120000,2
MFK,,,423,488,423,35652,2000,213,110000,379,371,379,37145,707,230,108023,420,1000,395,2976,,,0,324,636,320,48541,1820,289,122238,399,342,399,836,,,0,350,3708,350,11056,4782,300,105085
MFL,,,190000,1,189000,24,1,124000,1,191367.65625,1,198000,3,,,0,78679.640625,,,0,,,0,159000,3,159000,23,,,0,78679.640625,,,0,,,0,199000,1,208000,7,,,0
MG,,,140,1301,140,75141,410,102,66462,98,68,98,125819,4543,91.0999984741211,101789,90,4400,90,24400,,,0,120,6903,120,304658,200,93,114312,100,3024,100,5347,1000,50,1000,120,57,120,27517,27,97.80000305175781,11345
MGC,,,33000,5,33000,26,1,3300,1,13800,2,13900,107,,,0,8511.919921875,105,17000,110,,,0,5000,48,5000,261,,,0,20000,26,20000,26,,,0,10347.4697265625,6,14000,54,,,0
MGS,41,,246,15,398,11565,936,245,10594,275,577,275,6188,417,212,1834,170,7500,200,10000,,,0,270,153,270,32879,50,250,10296,214.8000030517578,823,220,1384,,,0,275,31,250,2448,5,219,5359
MHL,,,7380,38,7380,3776,60,6000,2243,5890,300,5600,2807,272,5210,1472,2700,136,7000,736,,,0,5147.35009765625,9,5810,6035,278,5100,1498,7000,115,7000,115,,,0,6495.6298828125,205,6500,4453,16,4600,77
MHP,,,6993.169921875,,,0,2,3000,1002,6800,84,6800,184,,,0,4800,,,0,,,0,4000,24,8000,24,,,0,2094.1298828125,10,5000,110,,,0,6900,50,6900,50,15,3200,87
MLI,,,26958.330078125,104,27000,357,291,26000,491,26000,4,26000,80,39,17000,39,10232.259765625,,,0,,,0,27647.91015625,25,27800,82,8,27000,216,10232.259765625,,,0,,,0,30000,,,0,43,22300,72
MPC,,,2090,644,2090,10426,23,1500,23,2500,482,2500,8198,442,1700,1842,656.3099975585938,,,0,,,0,1835.5999755859375,232,2190,4911,251,1700,1471,400,10,2600,10,,,0,2890,487,2890,4709,,,0
MSL,,,297202.5625,1,299000,17,1,260000,6,385000,1,400000,1,1,225000,11,90378.2421875,,,0,1,140000,1,360425.84375,1,260000,17,1,225000,3,90378.2421875,,,0,,,0,344000,1,344000,7,,,0
MTC,,,450,163,1980,220,1586,450,1586,4900,208,4000,208,,,0,447.30999755859375,,,0,,,0,1000,200,1990,9546,2000,60,4000,447.30999755859375,,,0,,,0,4000,55,4000,55,,,0
MTP,,,1700,1659,1700,27972,10,1510,5163,1694.7900390625,841,1700,4743,5,1510,209,3000,,,0,,,0,1690,1936,1690,29854,996,1430,1996,1023.47998046875,,,0,,,0,2000,737,2000,5102,20,1600,2170
MUS,,,329,179,329,28293,4,281,19530,369,111,369,3495,73,336,24141,170.36000061035156,,,0,,,0,385,37,385,22269,50,301,16577,316,,,0,,,0,317.6099853515625,55,372,14799,29,270,13417
MWF,,,266,600,323,17788,661,266,101688,290,200,300,3772,2000,111,102518,300,,,0,,,0,290,1900,290,19568,1200,240,103200,187.11000061035156,100,410,100,,,0,200,200,451,9032,150,250,100650
N,33,,102,14609,102,363110,920,97.4000015258789,142899,99.3499984741211,7931,100,277583,3000,77,40528,150,5000,110,9600,1000,100,1500,97.80000305175781,917,97.80000305175781,503802,50,97.5999984741211,94470,190,1976,170,12282,300,120,1140,105,2625,105,272953,11,91.80000305175781,348219
NA,25,,37.79999923706055,398,37.79999923706055,238258,50000,25.100000381469727,50100,25,207,25.200000762939453,32053,100,25,100,30,1647,30,1647,412,1.100000023841858,5546,25.100000381469727,255,25.100000381469727,157166,100,25,100,1,332,10,6010,4674,1,4674,25,310,25.700000762939453,142805,100,25,100
NAB,,,199,1500,198,5051,,,0,160,50,175,17965,395,160,10458,150,62,350,62,,,0,170,260,168,20816,3000,112,14580,140,1170,300,1170,1000,100,1180,210,199,300,8733,100,135,100
NCS,,,45,2846,45,1626633,121548,35,121548,42.29999923706055,417,42.20000076293945,717473,4000,37,54832,72,1367,56,3359,,,0,35,1190,36,3445101,55098,35,555098,42,2700,42,2705,,,0,48.150001525878906,3032,48.5,173545,6000,34.29999923706055,146000
NE,150,,375,129,375,11731,2000,256,5831,400,1828,400,9183,20,361,2010,400,,,0,,,0,380,1034,380,3621,100,270,2999,200,1500,200,5988,,,0,419,9,416,26693,95,241,3508
NF,,,8000.66015625,10,9000,62,1,7000,1,8500,25,8500,149,,,0,5116.1298828125,,,0,,,0,5950,2,5990,377,,,0,5116.1298828125,,,0,,,0,13974.25,1,20000,1,,,0
NFI,,,18.799999237060547,8501,18.799999237060547,888330,19356,15.5,909756,17.5,9881,17.5,540432,90170,14,190170,15,8400,20,8400,,,0,16.600000381469727,74586,18.399999618530273,2061365,11780,16.600000381469727,1513340,18,4800,18,14800,,,0,16.5,82767,16.5,469245,115041,14.5,325041
NG,,,2790,100,2780,15915,866,1700,4073,2500,494,2500,2689,,,0,1300,60,1300,60,,,0,1500,6,1500,4882,275,1300,3300,950,76,4000,76,,,0,2580,22,2580,1142,789,800,789
NL,,,8620,90,8620,9682,13,7500,4658,6100,121,8200,3152,11,6100,2459,6300,50,8700,50,100,6500,100,7790,11,7790,5231,44,7200,2597,7066.39013671875,40,8000,40,,,0,7940,62,7930,2805,80,7420,2184
NN,,,62800,12,62700,480,459,60000,459,63900,21,63900,81,100,58100,110,30000,,,0,,,0,64183.828125,25,65000,63,90,61000,271,29378.310546875,,,0,,,0,64293.921875,,,0,100,57100,194
NOZ,,,65000,,,0,5,65000,62,68000,12,95000,18,10,65000,40,43575.33984375,,,0,,,0,100000,9,100000,9,10,65000,55,43575.33984375,,,0,,,0,100000,,,0,10,65000,10
NR,,,442,5600,441,162733,250,420,75950,420,8126,420,79125,1000,394,13250,600,10000,500,20000,,,0,473.8399963378906,5370,475,170570,25000,399,67700,400,1300,470,1300,,,0,600,16200,580,29940,10000,381,62600
NS,,,397,640,397,71250,2964,375,37964,377,1292,377,61101,20,291,3892,500,4000,392,9594,,,0,400,144,400,61807,8902,375,32753,450,,,0,968,335,968,390,10246,395,141942,30,337,13188
NST,,,2960,72,2970,1415,10,1460,336,2870,96,2870,464,500,2000,500,1200,16,2500,66,,,0,2350,89,2350,1598,24,1750,637,1570,202,2500,202,50,1000,50,2980,887,2980,1580,10,1550,75
NUT,88,,400,1198,400,15692,7110,380,37184,430,1861,430,9496,9811,320,32013,300,228,450,228,,,0,478,263,478,6106,250,383,9691,275,,,0,749,275,749,360,34,394,21639,4523,360,46155
NV1,135000,,175000.453125,1,170000,59,10,136000,210,164459.5625,1,210000,26,1,150000,106,93565.953125,,,0,,,0,186490.203125,1,210000,9,100,135000,100,93565.953125,,,0,,,0,135000,2,250000,7,100,135000,100
NV2,200000,,200898.1875,1,208000,8,1,201000,101,220000,4,275000,24,9,220000,109,130116.9375,,,0,,,0,200000,100,289000,112,100,200000,100,130116.9375,,,0,,,0,220000,3,220000,14,1,201000,101
O,32,,114,6623,114,324528,246,109,99220,110,3984,120,172389,350,111,114592,130,2892,130,14688,5000,100,7000,124,4186,124,231460,2080,121,191443,137.25999450683594,3900,140,8100,600,125,8297,110,10103,110,235128,14133,107,87523
OFF,,,113,2000,132,110800,1000,113,50511,135,2240,135,51901,5000,90,9497,130,9300,130,11320,,,0,154,360,141,39867,2650,120,35970,130,,,0,1000,50,1000,128,867,128,73807,20,103,51485
OLF,,,1890,1,10000,1,60,1050,2056,3000,3000,2000,3113,120,1050,120,949.5800170898438,,,0,,,0,3000,,,0,170,1100,664,949.5800170898438,60,2000,60,,,0,2906.39990234375,60,4000,60,140,2800,784
OS,,,64000,63,64000,63,50,51000,137,54900,17,59000,25,,,0,45000,,,0,,,0,60213.171875,28,63900,91,2,56000,374,30272.3203125,,,0,,,0,65000,15,65000,15,,,0
OVE,40,153,152,3945,152,30353,379,146,31813,149,1698,149,35802,2000,136,112915,149.72000122070312,160,148,1166,1926,145,2546,153,100,153,33546,17745,145,48994,150,558,150,558,50,110,9499,152,4382,152,35289,10000,151,72038
PBU,,,21000,80,21000,350,,,0,21000,70,21000,396,49,18100,60,8070.6201171875,,,0,10,808,10,21000,81,21000,160,100,18000,105,8070.6201171875,,,0,,,0,20000,591,23100,601,100,16000,100
PCB,,,2660,78,2660,14484,2000,2400,3000,2650,737,2650,5669,100,2500,3030,2300,,,0,,,0,2710,110,2710,4436,2973,2600,7862,802.4199829101562,,,0,,,0,2753.9599609375,1446,2760,2819,63,2550,1021
PDA,,,3690,89,3690,1441,7,2750,322,3400,533,3400,1005,20,2800,260,5000,43,5000,43,50,2200,50,3900,263,3900,813,43,2800,1582,2550,354,4500,354,,,0,3500,62,3500,644,50,2850,167
PE,,,13.600000381469727,56807,13.600000381469727,3137285,600,12,2073526,11.229999542236328,465,12.100000381469727,5846926,46065,11.199999809265137,2216485,12.039999961853027,5000,12.100000381469727,205000,,,0,13.5,50000,13.399999618530273,2688146,88000,11.800000190734863,2592423,12.149999618530273,17100,11,60609,10000,10,60000,11.529999732971191,1000,12,3200816,69606,11.5,1827817
PFE,,,982.4600219726562,300,990,2068,2000,810,2294,897.8300170898438,3370,900,7012,,,0,825,280,825,280,,,0,941.010009765625,60,1080,710,1900,900,3999,1150,270,800,270,119,500,119,933.1400146484375,60,928,2797,470,850,650
PFG,,,4500000,2,4500000,2,,,0,2000907.875,,,0,,,0,2000907.875,,,0,,,0,3690000,,,0,,,0,2000907.875,,,0,,,0,2000907.875,,,0,,,0
PG,,,57.79999923706055,50345,57.79999923706055,518245,10000,57,268103,56,25468,56,142560,500,55.599998474121094,333608,57,666,57,10748,50000,48,50000,61,27224,61,918874,30000,56,814022,48,23583,56,28583,1923,48,1923,58,5580,58,453395,10000,53.099998474121094,94968
PIB,,,1194.2099609375,1,2990,30,11,2900,174,2050,15,2100,15,5,800,1356,1500,53,2000,53,,,0,1200,24,2500,24,100,150,100,549.1900024414062,,,0,,,0,1490,23,1400,214,100000,0.009999999776482582,100000
PK,,,2200,102,2200,336,,,0,999,160,999,1470,,,0,832.6099853515625,,,0,,,0,1000,2,1200,2,999,450,999,832.6099853515625,,,0,,,0,1940,58,1000,58,,,0
